drug,gene_drug,indirect_gene,risk_gene,polypeptide,gene_description,action,specific_function,toxicity,categories,xgb_importance,xgb_absolute_importance,rf_importance,univariate_hr,multivariate_hr
BACITRACIN,BACITRACIN,A2M,AHSG,Alpha-2-macroglobulin,Alpha-2-macroglobulin,inhibitor,brain-derived neurotrophic factor binding,"The oral LD<sub>50</sub> of bacitracin in rats is >2000mg/kg.[L7775]

Specific data regarding bacitracin overdoses is not readily available.[T662] An overdose of bacitracin may lead to nephrotoxicity[A181997] and patients should be treated with supportive measures.","Acids, Carbocyclic, Amino Acids, Peptides, and Proteins, Anti-Bacterial Agents, Anti-Infective Agents, Anti-Infective Agents, Local, Antibacterials for Systemic Use, Antibiotics for Topical Use, Antiinfectives for Systemic Use, Bacitracins, Benzene Derivatives, Benzoates, Decreased Cell Wall Synthesis & Repair, Dermatologicals, Hydroxy Acids, Hydroxybenzoates, Nephrotoxic agents, Ophthalmologicals, Peptides, Peptides, Cyclic, Phenols, Sensory Organs, Throat Preparations",0.011568184,0.011568184,0.0059308995309727,0.9067098014792666,0.9713913209527923
BACITRACIN,BACITRACIN,A2M,HRG,Alpha-2-macroglobulin,Alpha-2-macroglobulin,inhibitor,brain-derived neurotrophic factor binding,"The oral LD<sub>50</sub> of bacitracin in rats is >2000mg/kg.[L7775]

Specific data regarding bacitracin overdoses is not readily available.[T662] An overdose of bacitracin may lead to nephrotoxicity[A181997] and patients should be treated with supportive measures.","Acids, Carbocyclic, Amino Acids, Peptides, and Proteins, Anti-Bacterial Agents, Anti-Infective Agents, Anti-Infective Agents, Local, Antibacterials for Systemic Use, Antibiotics for Topical Use, Antiinfectives for Systemic Use, Bacitracins, Benzene Derivatives, Benzoates, Decreased Cell Wall Synthesis & Repair, Dermatologicals, Hydroxy Acids, Hydroxybenzoates, Nephrotoxic agents, Ophthalmologicals, Peptides, Peptides, Cyclic, Phenols, Sensory Organs, Throat Preparations",0.011568184,0.011568184,0.0059308995309727,0.9067098014792666,0.9713913209527923
BACITRACIN,BACITRACIN,A2M,KNG1,Alpha-2-macroglobulin,Alpha-2-macroglobulin,inhibitor,brain-derived neurotrophic factor binding,"The oral LD<sub>50</sub> of bacitracin in rats is >2000mg/kg.[L7775]

Specific data regarding bacitracin overdoses is not readily available.[T662] An overdose of bacitracin may lead to nephrotoxicity[A181997] and patients should be treated with supportive measures.","Acids, Carbocyclic, Amino Acids, Peptides, and Proteins, Anti-Bacterial Agents, Anti-Infective Agents, Anti-Infective Agents, Local, Antibacterials for Systemic Use, Antibiotics for Topical Use, Antiinfectives for Systemic Use, Bacitracins, Benzene Derivatives, Benzoates, Decreased Cell Wall Synthesis & Repair, Dermatologicals, Hydroxy Acids, Hydroxybenzoates, Nephrotoxic agents, Ophthalmologicals, Peptides, Peptides, Cyclic, Phenols, Sensory Organs, Throat Preparations",0.011568184,0.011568184,0.0059308995309727,0.9067098014792666,0.9713913209527923
ONDANSETRON,ONDANSETRON,OPRM1,GNB4,Mu-type opioid receptor,Mu-type opioid receptor,other/unknown,beta-endorphin receptor activity,"At present, there is little information concerning overdosage with ondansetron [F3178, F3181, F3184]. Nevertheless, there have been certain cases of somewhat idiosyncratic adverse effects associated with particular dosages of ondansetron used [F3178, F3181, F3184].

“Sudden blindness” (amaurosis) of 2 to 3 minutes duration plus severe constipation occurred in one patient that was administered 72 mg of ondansetron intravenously as a single dose [F3178, F3181, F3184]. Hypotension (and faintness) occurred in another patient that took 48 mg of oral ondansetron [F3178, F3181, F3184]. Following infusion of 32 mg over only a 4-minute period, a vasovagal episode with transient second-degree heart block was observed [F3178, F3181, F3184]. Neuromuscular abnormalities, autonomic instability, somnolence, and a brief generalized tonic-clonic seizure (which resolved after a dose of benzodiazepine) were observed in a 12-month-old infant who ingested seven or eight 8-mg ondansetron tablets (approximately forty times the recommended 0.1-0.15 mg/kg dose for a pediatric patient) [F3178, F3181, F3184]. In all instances, however, the events resolved completely [F3178, F3181, F3184].

The safety of ondansetron for use in human pregnancy has not been established [F3181, F3184]. Ondansetron is not teratogenic in animals [F3181, F3184]. However, as animal studies are not always predictive of human response, the use of ondansetron in pregnancy is not recommended [F3181, F3184].

Ondansetron is excreted in the milk of lactating rats [F3181, F3184]. It is not known if it is excreted in human milk, however, nursing is not recommended during treatment with ondansetron [F3181, F3184].

Insufficient information is available to provide dosage recommendations for children 3 years of age or younger [F3181, F3184]. ","Anti-Anxiety Agents, Antidepressive Agents, Antiemetic Serotonin 5-HT3 Receptor Antagonists, Antiemetics, Antiemetics and Antinauseants, Carbazoles, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, Imidazoles, Indoles, Moderate Risk QTc-Prolonging Agents, Peripheral Nervous System Agents, Psychotropic Drugs, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 3 Receptor Antagonists, Serotonin 5-HT3 Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists",0.010709146,0.010709146,0.0142373034392081,0.9191981018222244,0.97660687264522
ONDANSETRON,ONDANSETRON,OPRM1,SST,Mu-type opioid receptor,Mu-type opioid receptor,other/unknown,beta-endorphin receptor activity,"At present, there is little information concerning overdosage with ondansetron [F3178, F3181, F3184]. Nevertheless, there have been certain cases of somewhat idiosyncratic adverse effects associated with particular dosages of ondansetron used [F3178, F3181, F3184].

“Sudden blindness” (amaurosis) of 2 to 3 minutes duration plus severe constipation occurred in one patient that was administered 72 mg of ondansetron intravenously as a single dose [F3178, F3181, F3184]. Hypotension (and faintness) occurred in another patient that took 48 mg of oral ondansetron [F3178, F3181, F3184]. Following infusion of 32 mg over only a 4-minute period, a vasovagal episode with transient second-degree heart block was observed [F3178, F3181, F3184]. Neuromuscular abnormalities, autonomic instability, somnolence, and a brief generalized tonic-clonic seizure (which resolved after a dose of benzodiazepine) were observed in a 12-month-old infant who ingested seven or eight 8-mg ondansetron tablets (approximately forty times the recommended 0.1-0.15 mg/kg dose for a pediatric patient) [F3178, F3181, F3184]. In all instances, however, the events resolved completely [F3178, F3181, F3184].

The safety of ondansetron for use in human pregnancy has not been established [F3181, F3184]. Ondansetron is not teratogenic in animals [F3181, F3184]. However, as animal studies are not always predictive of human response, the use of ondansetron in pregnancy is not recommended [F3181, F3184].

Ondansetron is excreted in the milk of lactating rats [F3181, F3184]. It is not known if it is excreted in human milk, however, nursing is not recommended during treatment with ondansetron [F3181, F3184].

Insufficient information is available to provide dosage recommendations for children 3 years of age or younger [F3181, F3184]. ","Anti-Anxiety Agents, Antidepressive Agents, Antiemetic Serotonin 5-HT3 Receptor Antagonists, Antiemetics, Antiemetics and Antinauseants, Carbazoles, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, Imidazoles, Indoles, Moderate Risk QTc-Prolonging Agents, Peripheral Nervous System Agents, Psychotropic Drugs, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 3 Receptor Antagonists, Serotonin 5-HT3 Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists",0.010709146,0.010709146,0.0142373034392081,0.9191981018222244,0.97660687264522
ONDANSETRON,ONDANSETRON,HTR1A,GNB4,5-hydroxytryptamine receptor 1A,5-hydroxytryptamine receptor 1A,other/unknown,G protein-coupled serotonin receptor activity,"At present, there is little information concerning overdosage with ondansetron [F3178, F3181, F3184]. Nevertheless, there have been certain cases of somewhat idiosyncratic adverse effects associated with particular dosages of ondansetron used [F3178, F3181, F3184].

“Sudden blindness” (amaurosis) of 2 to 3 minutes duration plus severe constipation occurred in one patient that was administered 72 mg of ondansetron intravenously as a single dose [F3178, F3181, F3184]. Hypotension (and faintness) occurred in another patient that took 48 mg of oral ondansetron [F3178, F3181, F3184]. Following infusion of 32 mg over only a 4-minute period, a vasovagal episode with transient second-degree heart block was observed [F3178, F3181, F3184]. Neuromuscular abnormalities, autonomic instability, somnolence, and a brief generalized tonic-clonic seizure (which resolved after a dose of benzodiazepine) were observed in a 12-month-old infant who ingested seven or eight 8-mg ondansetron tablets (approximately forty times the recommended 0.1-0.15 mg/kg dose for a pediatric patient) [F3178, F3181, F3184]. In all instances, however, the events resolved completely [F3178, F3181, F3184].

The safety of ondansetron for use in human pregnancy has not been established [F3181, F3184]. Ondansetron is not teratogenic in animals [F3181, F3184]. However, as animal studies are not always predictive of human response, the use of ondansetron in pregnancy is not recommended [F3181, F3184].

Ondansetron is excreted in the milk of lactating rats [F3181, F3184]. It is not known if it is excreted in human milk, however, nursing is not recommended during treatment with ondansetron [F3181, F3184].

Insufficient information is available to provide dosage recommendations for children 3 years of age or younger [F3181, F3184]. ","Anti-Anxiety Agents, Antidepressive Agents, Antiemetic Serotonin 5-HT3 Receptor Antagonists, Antiemetics, Antiemetics and Antinauseants, Carbazoles, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, Imidazoles, Indoles, Moderate Risk QTc-Prolonging Agents, Peripheral Nervous System Agents, Psychotropic Drugs, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 3 Receptor Antagonists, Serotonin 5-HT3 Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists",0.010709146,0.010709146,0.0142373034392081,0.9191981018222244,0.97660687264522
ONDANSETRON,ONDANSETRON,HTR1A,SST,5-hydroxytryptamine receptor 1A,5-hydroxytryptamine receptor 1A,other/unknown,G protein-coupled serotonin receptor activity,"At present, there is little information concerning overdosage with ondansetron [F3178, F3181, F3184]. Nevertheless, there have been certain cases of somewhat idiosyncratic adverse effects associated with particular dosages of ondansetron used [F3178, F3181, F3184].

“Sudden blindness” (amaurosis) of 2 to 3 minutes duration plus severe constipation occurred in one patient that was administered 72 mg of ondansetron intravenously as a single dose [F3178, F3181, F3184]. Hypotension (and faintness) occurred in another patient that took 48 mg of oral ondansetron [F3178, F3181, F3184]. Following infusion of 32 mg over only a 4-minute period, a vasovagal episode with transient second-degree heart block was observed [F3178, F3181, F3184]. Neuromuscular abnormalities, autonomic instability, somnolence, and a brief generalized tonic-clonic seizure (which resolved after a dose of benzodiazepine) were observed in a 12-month-old infant who ingested seven or eight 8-mg ondansetron tablets (approximately forty times the recommended 0.1-0.15 mg/kg dose for a pediatric patient) [F3178, F3181, F3184]. In all instances, however, the events resolved completely [F3178, F3181, F3184].

The safety of ondansetron for use in human pregnancy has not been established [F3181, F3184]. Ondansetron is not teratogenic in animals [F3181, F3184]. However, as animal studies are not always predictive of human response, the use of ondansetron in pregnancy is not recommended [F3181, F3184].

Ondansetron is excreted in the milk of lactating rats [F3181, F3184]. It is not known if it is excreted in human milk, however, nursing is not recommended during treatment with ondansetron [F3181, F3184].

Insufficient information is available to provide dosage recommendations for children 3 years of age or younger [F3181, F3184]. ","Anti-Anxiety Agents, Antidepressive Agents, Antiemetic Serotonin 5-HT3 Receptor Antagonists, Antiemetics, Antiemetics and Antinauseants, Carbazoles, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, Imidazoles, Indoles, Moderate Risk QTc-Prolonging Agents, Peripheral Nervous System Agents, Psychotropic Drugs, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 3 Receptor Antagonists, Serotonin 5-HT3 Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists",0.010709146,0.010709146,0.0142373034392081,0.9191981018222244,0.97660687264522
ONDANSETRON,ONDANSETRON,HTR1B,GNB4,5-hydroxytryptamine receptor 1B,5-hydroxytryptamine receptor 1B,other/unknown,G protein-coupled serotonin receptor activity,"At present, there is little information concerning overdosage with ondansetron [F3178, F3181, F3184]. Nevertheless, there have been certain cases of somewhat idiosyncratic adverse effects associated with particular dosages of ondansetron used [F3178, F3181, F3184].

“Sudden blindness” (amaurosis) of 2 to 3 minutes duration plus severe constipation occurred in one patient that was administered 72 mg of ondansetron intravenously as a single dose [F3178, F3181, F3184]. Hypotension (and faintness) occurred in another patient that took 48 mg of oral ondansetron [F3178, F3181, F3184]. Following infusion of 32 mg over only a 4-minute period, a vasovagal episode with transient second-degree heart block was observed [F3178, F3181, F3184]. Neuromuscular abnormalities, autonomic instability, somnolence, and a brief generalized tonic-clonic seizure (which resolved after a dose of benzodiazepine) were observed in a 12-month-old infant who ingested seven or eight 8-mg ondansetron tablets (approximately forty times the recommended 0.1-0.15 mg/kg dose for a pediatric patient) [F3178, F3181, F3184]. In all instances, however, the events resolved completely [F3178, F3181, F3184].

The safety of ondansetron for use in human pregnancy has not been established [F3181, F3184]. Ondansetron is not teratogenic in animals [F3181, F3184]. However, as animal studies are not always predictive of human response, the use of ondansetron in pregnancy is not recommended [F3181, F3184].

Ondansetron is excreted in the milk of lactating rats [F3181, F3184]. It is not known if it is excreted in human milk, however, nursing is not recommended during treatment with ondansetron [F3181, F3184].

Insufficient information is available to provide dosage recommendations for children 3 years of age or younger [F3181, F3184]. ","Anti-Anxiety Agents, Antidepressive Agents, Antiemetic Serotonin 5-HT3 Receptor Antagonists, Antiemetics, Antiemetics and Antinauseants, Carbazoles, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, Imidazoles, Indoles, Moderate Risk QTc-Prolonging Agents, Peripheral Nervous System Agents, Psychotropic Drugs, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 3 Receptor Antagonists, Serotonin 5-HT3 Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists",0.010709146,0.010709146,0.0142373034392081,0.9191981018222244,0.97660687264522
ONDANSETRON,ONDANSETRON,HTR1B,SST,5-hydroxytryptamine receptor 1B,5-hydroxytryptamine receptor 1B,other/unknown,G protein-coupled serotonin receptor activity,"At present, there is little information concerning overdosage with ondansetron [F3178, F3181, F3184]. Nevertheless, there have been certain cases of somewhat idiosyncratic adverse effects associated with particular dosages of ondansetron used [F3178, F3181, F3184].

“Sudden blindness” (amaurosis) of 2 to 3 minutes duration plus severe constipation occurred in one patient that was administered 72 mg of ondansetron intravenously as a single dose [F3178, F3181, F3184]. Hypotension (and faintness) occurred in another patient that took 48 mg of oral ondansetron [F3178, F3181, F3184]. Following infusion of 32 mg over only a 4-minute period, a vasovagal episode with transient second-degree heart block was observed [F3178, F3181, F3184]. Neuromuscular abnormalities, autonomic instability, somnolence, and a brief generalized tonic-clonic seizure (which resolved after a dose of benzodiazepine) were observed in a 12-month-old infant who ingested seven or eight 8-mg ondansetron tablets (approximately forty times the recommended 0.1-0.15 mg/kg dose for a pediatric patient) [F3178, F3181, F3184]. In all instances, however, the events resolved completely [F3178, F3181, F3184].

The safety of ondansetron for use in human pregnancy has not been established [F3181, F3184]. Ondansetron is not teratogenic in animals [F3181, F3184]. However, as animal studies are not always predictive of human response, the use of ondansetron in pregnancy is not recommended [F3181, F3184].

Ondansetron is excreted in the milk of lactating rats [F3181, F3184]. It is not known if it is excreted in human milk, however, nursing is not recommended during treatment with ondansetron [F3181, F3184].

Insufficient information is available to provide dosage recommendations for children 3 years of age or younger [F3181, F3184]. ","Anti-Anxiety Agents, Antidepressive Agents, Antiemetic Serotonin 5-HT3 Receptor Antagonists, Antiemetics, Antiemetics and Antinauseants, Carbazoles, Central Nervous System Agents, Central Nervous System Depressants, Cytochrome P-450 CYP1A2 Inhibitors, Cytochrome P-450 CYP1A2 Inhibitors (strength unknown), Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP2D6 Substrates, Cytochrome P-450 CYP2E1 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A7 Substrates, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 Substrates, Heterocyclic Compounds, Fused-Ring, Imidazoles, Indoles, Moderate Risk QTc-Prolonging Agents, Peripheral Nervous System Agents, Psychotropic Drugs, QTc Prolonging Agents, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Serotonin 3 Receptor Antagonists, Serotonin 5-HT3 Receptor Antagonists, Serotonin Agents, Serotonin Receptor Antagonists",0.010709146,0.010709146,0.0142373034392081,0.9191981018222244,0.97660687264522
HEPARIN,HEPARIN,FGF2,ANOS1,Fibroblast growth factor 2,Fibroblast growth factor 2,,chemoattractant activity,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGF2,PIK3CA,Fibroblast growth factor 2,Fibroblast growth factor 2,,chemoattractant activity,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGF2,SOX2,Fibroblast growth factor 2,Fibroblast growth factor 2,,chemoattractant activity,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,PF4,KNG1,Platelet factor 4,Platelet factor 4,,chemokine activity,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
HEPARIN,HEPARIN,FGFR1,ANOS1,Fibroblast growth factor receptor 1,Fibroblast growth factor receptor 1,,ATP binding,"In mouse, the median lethal dose is greater than 5000 mg/kg. Another side effect is heparin-induced thrombocytopenia (HIT syndrome). Platelet counts usually do not fall until between days 5 and 12 of heparin therapy. HIT is caused by an immunological reaction that makes platelets form clots within the blood vessels, thereby using up coagulation factors. It can progress to thrombotic complications such as arterial thrombosis, gangrene, stroke, myocardial infarction and disseminated intravascular coagulation. Symptoms of overdose may show excessive prolongation of aPTT or by bleeding, which may be internal or external, major or minor. Therapeutic doses of heparin give for at least 4 months have been associated with osteoporosis and spontaneous vertebral fractures. Osteoporosis may be reversible once heparin is discontinued. Although a causal relationship has not been established, administration of injections preserved with benzyl alcohol has been associated with toxicity in neonates. Toxicity appears to have resulted from administration of large amounts (i.e., about 100–400 mg/kg daily) of benzyl alcohol in these neonates. Its use is principally associated with the use of bacteriostatic 0.9% sodium chloride intravascular flush or endotracheal tube lavage solutions.","Agents causing hyperkalemia, Anticoagulants, Antivaricose Therapy, Blood and Blood Forming Organs, Carbohydrates, Cardiovascular Agents, Fibrin Modulating Agents, Glycosaminoglycans, Hematologic Agents, Heparin and similars, Heparin Group, Heparins or Heparinoids for Topical Use, Miscellaneous Therapeutic Agents, Narrow Therapeutic Index Drugs, Ophthalmologicals, Polysaccharides, Sensory Organs, Thyroxine-binding globulin substrates, Vasoprotectives",0.009594458,0.009594458,0.0123151068864005,0.951950588307979,0.9876674352023284
